Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
1920,Antwerp,Rowing,Rowing,Birger Var,NOR,Men,Four-Oared Shell With Coxswain (4-),Bronze,Norway
1920,Antwerp,Sailing,Sailing,Erik Johan Herseth,NOR,Men,10M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Sigurd Holter,NOR,Men,10M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Gunnar Jamvold,NOR,Men,10M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Petter Jamvold,NOR,Men,10M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Claus Juell,NOR,Men,10M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Ingar Nielsen,NOR,Men,10M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Ole Sörensen,NOR,Men,10M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Charles Archer Arentz,NOR,Men,10M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Otto Gabriel Grubbe Falkenberg,NOR,Men,10M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Willy Gilbert,NOR,Men,10M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Robert Gjertsen,NOR,Men,10M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Halfdan Schjött,NOR,Men,10M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Trygve Schjött,NOR,Men,10M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Arne Sejersted,NOR,Men,10M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Halvor Birkeland,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Rasmus Birkeland,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Lauritz Christiansen,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Halvor Olai Mögster,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Hans Henrik Stoermann Naess,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Henrik Östervold,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Jan Olsen Östervold,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Kristian Olsen Östervold,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Ole Olsen Östervold,NOR,Men,12M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Arthur Allers,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Martin Borthen,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Johan Mohr Friele,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Kaspar Fredrik Hassel,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Erik Örvig,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Olav Örvig,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Thor Örvig,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Egill Reimers,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Christen Wiese,NOR,Men,12M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Henrik Agersborg,NOR,Men,6M (Rating 1907),Bronze,Norway
1920,Antwerp,Sailing,Sailing,Einar Bernsten,NOR,Men,6M (Rating 1907),Bronze,Norway
1920,Antwerp,Sailing,Sailing,Trygve Pedersen,NOR,Men,6M (Rating 1907),Bronze,Norway
1920,Antwerp,Sailing,Sailing,Leif Erichsen,NOR,Men,6M (Rating 1907),Silver,Norway
1920,Antwerp,Sailing,Sailing,Andreas Annan Knudsen,NOR,Men,6M (Rating 1907),Silver,Norway
1920,Antwerp,Sailing,Sailing,Einar Torgensen,NOR,Men,6M (Rating 1907),Silver,Norway
1920,Antwerp,Sailing,Sailing,Andreas Bang Brecke,NOR,Men,6M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Paal Kaasen,NOR,Men,6M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Ingolf Röd,NOR,Men,6M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Sten Abel,NOR,Men,7M,Silver,Norway
1920,Antwerp,Sailing,Sailing,Christian Dick,NOR,Men,7M,Silver,Norway
1920,Antwerp,Sailing,Sailing,Johann Faye,NOR,Men,7M,Silver,Norway
1920,Antwerp,Sailing,Sailing,Niels Nielsen,NOR,Men,7M,Silver,Norway
1920,Antwerp,Sailing,Sailing,Thorleif Holbye,NOR,Men,8M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Alf Kristian Bruun Jacobsen,NOR,Men,8M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Kristoffer Olsen,NOR,Men,8M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Carl August Ringvold,NOR,Men,8M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Tellef Wagle,NOR,Men,8M (Rating 1907),Gold,Norway
1920,Antwerp,Sailing,Sailing,Sten Abel,NOR,Men,8M (Rating 1907),Silver,Norway
1920,Antwerp,Sailing,Sailing,Christian Dick,NOR,Men,8M (Rating 1907),Silver,Norway
1920,Antwerp,Sailing,Sailing,Johann Faye,NOR,Men,8M (Rating 1907),Silver,Norway
1920,Antwerp,Sailing,Sailing,Niels Nielsen,NOR,Men,8M (Rating 1907),Silver,Norway
1920,Antwerp,Sailing,Sailing,Thorleif Christoffersen,NOR,Men,8M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Magnus Konow,NOR,Men,8M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Reidar Marthiniussen,NOR,Men,8M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Ragnar Magne Vik,NOR,Men,8M (Rating 1919),Gold,Norway
1920,Antwerp,Sailing,Sailing,Jens Salvesen,NOR,Men,8M (Rating 1919),Silver,Norway
1920,Antwerp,Sailing,Sailing,Finn Schiander,NOR,Men,8M (Rating 1919),Silver,Norway
1920,Antwerp,Sailing,Sailing,Lauritz Thure Thrap Schmidt,NOR,Men,8M (Rating 1919),Silver,Norway
1920,Antwerp,Sailing,Sailing,Nils Thomas,NOR,Men,8M (Rating 1919),Silver,Norway
1920,Antwerp,Sailing,Sailing,Ralph Tschudi,NOR,Men,8M (Rating 1919),Silver,Norway
1920,Antwerp,Shooting,Shooting,Einar Liberg,NOR,Men,"100M Running Deer, Double Shots",Bronze,Norway
1920,Antwerp,Shooting,Shooting,Ole Andreas Lilloe-Olsen,NOR,Men,"100M Running Deer, Double Shots",Gold,Norway
1920,Antwerp,Shooting,Shooting,Thorstein Arthur Johansen,NOR,Men,"100M Running Deer, Double Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Einar Liberg,NOR,Men,"100M Running Deer, Double Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Ole Andreas Lilloe-Olsen,NOR,Men,"100M Running Deer, Double Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Harald Natvig,NOR,Men,"100M Running Deer, Double Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Hans Nordvik,NOR,Men,"100M Running Deer, Double Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Harald Natvig,NOR,Men,"100M Running Deer, Single Shots",Bronze,Norway
1920,Antwerp,Shooting,Shooting,Otto M. Olsen,NOR,Men,"100M Running Deer, Single Shots",Gold,Norway
1920,Antwerp,Shooting,Shooting,Einar Liberg,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Ole Andreas Lilloe-Olsen,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Harald Natvig,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Hans Nordvik,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Otto M. Olsen,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1920,Antwerp,Shooting,Shooting,Albert Helgerud,NOR,Men,"300+600M Free Rifle, Team, Prone",Silver,Norway
1920,Antwerp,Shooting,Shooting,Otto M. Olsen,NOR,Men,"300+600M Free Rifle, Team, Prone",Silver,Norway
1920,Antwerp,Shooting,Shooting,Jacob Onsrud,NOR,Men,"300+600M Free Rifle, Team, Prone",Silver,Norway
1920,Antwerp,Shooting,Shooting,Östen Östensen,NOR,Men,"300+600M Free Rifle, Team, Prone",Silver,Norway
1920,Antwerp,Shooting,Shooting,Olaf Sletten,NOR,Men,"300+600M Free Rifle, Team, Prone",Silver,Norway
1920,Antwerp,Shooting,Shooting,Östen Östensen,NOR,Men,300M Free Rifle 3 Positions (3X40 Shots),Bronze,Norway
1920,Antwerp,Shooting,Shooting,Albert Helgerud,NOR,Men,"50M Small Bore Rifle, Team",Bronze,Norway
1920,Antwerp,Shooting,Shooting,Sigvart Johansen,NOR,Men,"50M Small Bore Rifle, Team",Bronze,Norway
1920,Antwerp,Shooting,Shooting,Anton  Wilhelm Olsen,NOR,Men,"50M Small Bore Rifle, Team",Bronze,Norway
1920,Antwerp,Shooting,Shooting,Östen Östensen,NOR,Men,"50M Small Bore Rifle, Team",Bronze,Norway
1920,Antwerp,Shooting,Shooting,Olaf Sletten,NOR,Men,"50M Small Bore Rifle, Team",Bronze,Norway
1920,Antwerp,Shooting,Shooting,Otto M. Olsen,NOR,Men,"Army Rifle, 300M, Prone",Gold,Norway
1920,Antwerp,Shooting,Shooting,Ludvig Larsen,NOR,Men,"Free Rifle, Team",Silver,Norway
1920,Antwerp,Shooting,Shooting,Harald Natvig,NOR,Men,"Free Rifle, Team",Silver,Norway
1920,Antwerp,Shooting,Shooting,Otto M. Olsen,NOR,Men,"Free Rifle, Team",Silver,Norway
1920,Antwerp,Shooting,Shooting,Östen Östensen,NOR,Men,"Free Rifle, Team",Silver,Norway
1920,Antwerp,Shooting,Shooting,Olaf Sletten,NOR,Men,"Free Rifle, Team",Silver,Norway
1920,Antwerp,Skating,Figure skating,Martin Stixrud,NOR,Men,Individual,Bronze,Norway
1920,Antwerp,Skating,Figure skating,Andreas Krogh,NOR,Men,Individual,Silver,Norway
1920,Antwerp,Skating,Figure skating,Yngvar Bryn,NOR,Men,Pairs,Silver,Norway
1920,Antwerp,Skating,Figure skating,Alexia Bryn,NOR,Women,Pairs,Silver,Norway
1920,Antwerp,Wrestling,Wrestling Gre-R,Frithjof Andersen,NOR,Men,60 - 67.5KG (Lightweight),Bronze,Norway
1924,Paris,Athletics,Athletics,Sverre Hansen,NOR,Men,Long Jump,Bronze,Norway
1924,Paris,Boxing,Boxing,Otto Von Porat,NOR,Men,+ 79.38KG (Heavyweight),Gold,Norway
1924,Paris,Boxing,Boxing,Sverre Sörsdal,NOR,Men,72.57 - 79.38KG (Light-Heavyweight),Bronze,Norway
1924,Paris,Sailing,Sailing,Christopher Johan Dahl,NOR,Men,6M,Gold,Norway
1924,Paris,Sailing,Sailing,Eugen Peder Lunde,NOR,Men,6M,Gold,Norway
1924,Paris,Sailing,Sailing,Anders Lundgren,NOR,Men,6M,Gold,Norway
1924,Paris,Sailing,Sailing,Rick Marlow Bockelie,NOR,Men,8M,Gold,Norway
1924,Paris,Sailing,Sailing,Harald Hagen,NOR,Men,8M,Gold,Norway
1924,Paris,Sailing,Sailing,Ingar Nielsen,NOR,Men,8M,Gold,Norway
1924,Paris,Sailing,Sailing,Carl August Ringvold,NOR,Men,8M,Gold,Norway
1924,Paris,Sailing,Sailing,Carl August Jr. Ringvold,NOR,Men,8M,Gold,Norway
1924,Paris,Sailing,Sailing,Henrik Robert,NOR,Men,Olympic Class Monotype,Silver,Norway
1924,Paris,Shooting,Shooting,Ole Andreas Lilloe-Olsen,NOR,Men,"100M Running Deer, Double Shots",Gold,Norway
1924,Paris,Shooting,Shooting,Einar Liberg,NOR,Men,"100M Running Deer, Double Shots, Team",Silver,Norway
1924,Paris,Shooting,Shooting,Ole Andreas Lilloe-Olsen,NOR,Men,"100M Running Deer, Double Shots, Team",Silver,Norway
1924,Paris,Shooting,Shooting,Harald Natvig,NOR,Men,"100M Running Deer, Double Shots, Team",Silver,Norway
1924,Paris,Shooting,Shooting,Hans Nordvik,NOR,Men,"100M Running Deer, Double Shots, Team",Silver,Norway
1924,Paris,Shooting,Shooting,Otto M. Olsen,NOR,Men,"100M Running Deer, Double Shots, Team",Silver,Norway
1924,Paris,Shooting,Shooting,Oluf Wesmann-Kjaer,NOR,Men,"100M Running Deer, Double Shots, Team",Silver,Norway
1924,Paris,Shooting,Shooting,Otto M. Olsen,NOR,Men,"100M Running Deer, Single Shots",Bronze,Norway
1924,Paris,Shooting,Shooting,Einar Liberg,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1924,Paris,Shooting,Shooting,Ole Andreas Lilloe-Olsen,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1924,Paris,Shooting,Shooting,Harald Natvig,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1924,Paris,Shooting,Shooting,Hans Nordvik,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1924,Paris,Shooting,Shooting,Otto M. Olsen,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1924,Paris,Shooting,Shooting,Oluf Wesmann-Kjaer,NOR,Men,"100M Running Deer, Single Shots, Team",Gold,Norway
1928,Amsterdam,Athletics,Athletics,Olav Sunde,NOR,Men,Javelin Throw,Bronze,Norway
1928,Amsterdam,Equestrian,Eventing,Wilhelm Eugen Johansen,NOR,Men,Team,Silver,Norway
1928,Amsterdam,Equestrian,Eventing,Bjart Ording,NOR,Men,Team,Silver,Norway
1928,Amsterdam,Equestrian,Eventing,Arthur Qvist,NOR,Men,Team,Silver,Norway
1928,Amsterdam,Sailing,Sailing,Henrik Robert,NOR,Men,12 Foot Dinghy Individual,Silver,Norway
1928,Amsterdam,Sailing,Sailing,E. Anker,NOR,Men,6M,Gold,Norway
1928,Amsterdam,Sailing,Sailing,Johan August Anker,NOR,Men,6M,Gold,Norway
1928,Amsterdam,Sailing,Sailing,H.P. Bryhn,NOR,Men,6M,Gold,Norway
1928,Amsterdam,Sailing,Sailing,H.R.H. Crown Prince Olav,NOR,Men,6M,Gold,Norway
1936,Berlin,Boxing,Boxing,Erling Nilsen,NOR,Men,+ 79.38KG (Heavyweight),Bronze,Norway
1936,Berlin,Boxing,Boxing,Henry Tiller,NOR,Men,66.68 - 72.57KG (Middleweight),Silver,Norway
1936,Berlin,Football,Football,Arne Brustad,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Nils Eriksen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Odd Frantzen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Sverre Hansen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Rolf Holmberg,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Oivind Holmsen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Fredrik Horn,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Magnar Isaksen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Henry Johansen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Jorgen Juve,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Reidar Osvald Kvammen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Alf Martinsen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Magdalon Johannes Monsen,NOR,Men,Football,Bronze,Norway
1936,Berlin,Football,Football,Frithjof Ulleberg,NOR,Men,Football,Bronze,Norway
1936,Berlin,Sailing,Sailing,Karsten Magnus Konow,NOR,Men,6M,Silver,Norway
1936,Berlin,Sailing,Sailing,Magnus Konow,NOR,Men,6M,Silver,Norway
1936,Berlin,Sailing,Sailing,Fredrik Meyer,NOR,Men,6M,Silver,Norway
1936,Berlin,Sailing,Sailing,Vaadjuv Dag Nyqvist,NOR,Men,6M,Silver,Norway
1936,Berlin,Sailing,Sailing,Alf Christian Tveten,NOR,Men,6M,Silver,Norway
1936,Berlin,Sailing,Sailing,John Peder Ditlev-Simonsen,NOR,Men,8M,Silver,Norway
1936,Berlin,Sailing,Sailing,Olaf Christian Jr. Ditlev-Simonsen,NOR,Men,8M,Silver,Norway
1936,Berlin,Sailing,Sailing,Lauritz Thure Thrap Schmidt,NOR,Men,8M,Silver,Norway
1936,Berlin,Sailing,Sailing,Hans Soelberg Struksnas,NOR,Men,8M,Silver,Norway
1936,Berlin,Sailing,Sailing,Jacob Tullin Thams,NOR,Men,8M,Silver,Norway
1936,Berlin,Sailing,Sailing,Nordahl E. Wallem,NOR,Men,8M,Silver,Norway
1936,Berlin,Shooting,Shooting,Willy Rögeberg,NOR,Men,50M Rifle Prone (60 Shots),Gold,Norway
1948,London,Athletics,Athletics,Bjorn Andreas Paulson,NOR,Men,High Jump,Silver,Norway
1948,London,Canoe / Kayak,Canoe / Kayak F,Eivind Skabo,NOR,Men,K-1 10000M,Bronze,Norway
1948,London,Canoe / Kayak,Canoe / Kayak F,Ivar Mathisen,NOR,Men,K-2 10000M,Silver,Norway
1948,London,Canoe / Kayak,Canoe / Kayak F,Knut Ostbye,NOR,Men,K-2 10000M,Silver,Norway
1948,London,Rowing,Rowing,Halfdan Gran Olsen/Grangard,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Rowing,Rowing,Hans Egil Hansen,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Rowing,Rowing,Harald Kraakenes,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Rowing,Rowing,Thorstein Kraakenes,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Rowing,Rowing,Kristoffer Lepsoë,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Rowing,Rowing,Carl Henrik Monssen,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Rowing,Rowing,Sigurd Monssen,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Rowing,Rowing,Leif Naess,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Rowing,Rowing,Thor Pedersen,NOR,Men,Eight With Coxswain (8+),Bronze,Norway
1948,London,Sailing,Sailing,Haakon Barfod,NOR,Men,Dragon,Gold,Norway
1948,London,Sailing,Sailing,Sigve Lie,NOR,Men,Dragon,Gold,Norway
1948,London,Sailing,Sailing,Thor Thorvaldsen,NOR,Men,Dragon,Gold,Norway
1948,London,Shooting,Shooting,Willy Rögeberg,NOR,Men,300M Free Rifle 3 Positions (3X40 Shots),Bronze,Norway
1948,London,Wrestling,Wrestling Gre-R,Aage Ingvar Eriksen,NOR,Men,61 - 67KG (Lightweight),Silver,Norway
1952,Helsinki,Sailing,Sailing,Börre Falkum-Hansen,NOR,Men,5.5M,Silver,Norway
1952,Helsinki,Sailing,Sailing,Peder Eugen Lunde,NOR,Men,5.5M,Silver,Norway
1952,Helsinki,Sailing,Sailing,Vibeke Lunde,NOR,Women,5.5M,Silver,Norway
1952,Helsinki,Sailing,Sailing,Tor Birger Arneberg,NOR,Men,6M,Silver,Norway
1952,Helsinki,Sailing,Sailing,Finn Christian Ferner,NOR,Men,6M,Silver,Norway
1952,Helsinki,Sailing,Sailing,Johan Martin Ferner,NOR,Men,6M,Silver,Norway
1952,Helsinki,Sailing,Sailing,Erik Oscar Heiberg,NOR,Men,6M,Silver,Norway
1952,Helsinki,Sailing,Sailing,Carl Lauritz Mortensen,NOR,Men,6M,Silver,Norway
1952,Helsinki,Sailing,Sailing,Haakon Barfod,NOR,Men,Dragon,Gold,Norway
1952,Helsinki,Sailing,Sailing,Sigve Lie,NOR,Men,Dragon,Gold,Norway
1952,Helsinki,Sailing,Sailing,Thor Thorvaldsen,NOR,Men,Dragon,Gold,Norway
1952,Helsinki,Shooting,Shooting,John Harry Larsen,NOR,Men,"100M Running Deer, Single/Double Shots",Gold,Norway
1952,Helsinki,Shooting,Shooting,Erling Asbjörn Kongshaug,NOR,Men,50M Rifle 3 Positions (3X40 Shots),Gold,Norway
1956,Melbourne / Stockholm,Athletics,Athletics,Ernst Larsen,NOR,Men,3000M Steeplechase,Bronze,Norway
1956,Melbourne / Stockholm,Athletics,Athletics,Audun Boysen,NOR,Men,800M,Bronze,Norway
1956,Melbourne / Stockholm,Athletics,Athletics,Egil Danielsen,NOR,Men,Javelin Throw,Gold,Norway
1960,Rome,Sailing,Sailing,Bjorn Bergvall,NOR,Men,Flying Dutchman,Gold,Norway
1960,Rome,Sailing,Sailing,Peder Jr. Lunde,NOR,Men,Flying Dutchman,Gold,Norway
1968,Mexico,Canoe / Kayak,Canoe / Kayak F,Steinar Amundsen,NOR,Men,K-4 1000M (Kayak Four),Gold,Norway
1968,Mexico,Canoe / Kayak,Canoe / Kayak F,Tore Berger,NOR,Men,K-4 1000M (Kayak Four),Gold,Norway
1968,Mexico,Canoe / Kayak,Canoe / Kayak F,Jan Johansen,NOR,Men,K-4 1000M (Kayak Four),Gold,Norway
1968,Mexico,Canoe / Kayak,Canoe / Kayak F,Egil Wike Söby,NOR,Men,K-4 1000M (Kayak Four),Gold,Norway
1968,Mexico,Sailing,Sailing,Peder Jr. Lunde,NOR,Men,Two-Person Keelboat Open (Star),Silver,Norway
1968,Mexico,Sailing,Sailing,Per Olav Wiken,NOR,Men,Two-Person Keelboat Open (Star),Silver,Norway
1972,Munich,Canoe / Kayak,Canoe / Kayak F,Steinar Amundsen,NOR,Men,K-4 1000M (Kayak Four),Bronze,Norway
1972,Munich,Canoe / Kayak,Canoe / Kayak F,Tore Berger,NOR,Men,K-4 1000M (Kayak Four),Bronze,Norway
1972,Munich,Canoe / Kayak,Canoe / Kayak F,Jan Johansen,NOR,Men,K-4 1000M (Kayak Four),Bronze,Norway
1972,Munich,Canoe / Kayak,Canoe / Kayak F,Egil Wike Söby,NOR,Men,K-4 1000M (Kayak Four),Bronze,Norway
1972,Munich,Cycling,Cycling Track,Knut Knudsen,NOR,Men,Individual Pursuit,Gold,Norway
1972,Munich,Rowing,Rowing,Frank Hansen,NOR,Men,Double Sculls (2X),Silver,Norway
1972,Munich,Rowing,Rowing,Svein Th. Thögersen,NOR,Men,Double Sculls (2X),Silver,Norway
1972,Munich,Weightlifting,Weightlifting,Leif Goran Jenssen,NOR,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Gold,Norway
1976,Montreal,Rowing,Rowing,Alf John Hansen,NOR,Men,Double Sculls (2X),Gold,Norway
1976,Montreal,Rowing,Rowing,Frank Hansen,NOR,Men,Double Sculls (2X),Gold,Norway
1976,Montreal,Rowing,Rowing,Rolf Andreassen,NOR,Men,Four Without Coxswain (4-),Silver,Norway
1976,Montreal,Rowing,Rowing,Arne Bergodd,NOR,Men,Four Without Coxswain (4-),Silver,Norway
1976,Montreal,Rowing,Rowing,Ole Sverre Nafstad,NOR,Men,Four Without Coxswain (4-),Silver,Norway
1976,Montreal,Rowing,Rowing,Finn Ivar Tveter,NOR,Men,Four Without Coxswain (4-),Silver,Norway
1984,Los Angeles,Athletics,Athletics,Grete Waitz-Andersen,NOR,Women,Marathon,Silver,Norway
1984,Los Angeles,Cycling,Cycling Road,Dag Otto Lauritzen,NOR,Men,Individual Road Race,Bronze,Norway
1984,Los Angeles,Rowing,Rowing,Hans Magnus Grepperud,NOR,Men,Coxless Pair (2-),Bronze,Norway
1984,Los Angeles,Rowing,Rowing,Sverre Bertrand Loken,NOR,Men,Coxless Pair (2-),Bronze,Norway
1988,Seoul,Handball,Handball,Kjerstin Andersen,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Berit Digre,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Marthe Eliasson,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Susann Goksor,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Trine Haltvik,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Hanne Hegh,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Hanne Hogness,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Vibeke Johnsen,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Kristin Midthun,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Karin Pettersen,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Karin Singstad,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Annette Skotvoll,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Ingrid Steen,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Heidi Sundal,NOR,Women,Handball,Silver,Norway
1988,Seoul,Handball,Handball,Cathrine Svendsen,NOR,Women,Handball,Silver,Norway
1988,Seoul,Rowing,Rowing,Lars Bjönness,NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver,Norway
1988,Seoul,Rowing,Rowing,Alf John Hansen,NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver,Norway
1988,Seoul,Rowing,Rowing,Rolf Bernt Thorsen,NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver,Norway
1988,Seoul,Rowing,Rowing,Vetle Vinje,NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver,Norway
1988,Seoul,Sailing,Sailing,Erik Björkum,NOR,Men,Flying Dutchman,Silver,Norway
1988,Seoul,Sailing,Sailing,Ole Petter Pollen,NOR,Men,Flying Dutchman,Silver,Norway
1988,Seoul,Shooting,Shooting,Tor Heiestad,NOR,Men,50M Running Target (30+30 Shots),Gold,Norway
1988,Seoul,Wrestling,Wrestling Gre-R,Jon Rönningen,NOR,Men,48 - 52KG (Flyweight),Gold,Norway
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,Knut Holmann,NOR,Men,K-1 1000M (Kayak Single),Silver,Norway
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,Knut Holmann,NOR,Men,K-1 500M (Kayak Single),Bronze,Norway
1992,Barcelona,Handball,Handball,Mona Dahle,NOR,Women,Handball,Silver,Norway
1992,Barcelona,Handball,Handball,Kristine Duvholt,NOR,Women,Handball,Silver,Norway
1992,Barcelona,Handball,Handball,Siri Eftedal,NOR,Women,Handball,Silver,Norway
1992,Barcelona,Handball,Handball,Hege Kirsti Froseth,NOR,Women,Handball,Silver,Norway
1992,Barcelona,Handball,Handball,Susann Goksor,NOR,Women,Handball,Silver,Norway
